chromosome	start_minus_20kb	end_plus_20kb	gene_name	bp_covered_v4.1	percent_covered_v4.1	bp_covered_r253	percent_covered_r253
chr15	24803637	24998723	SNRPN	184825	0.947402684	195086	1
chr15	24934986	24997850	SNURF	61764	0.982501909	62864	1
chr15	24961994	25002068	SNORD107	39711	0.990941758	40074	1
chr15	24965100	25005166	SNORD64	39703	0.990939949	40066	1
chr15	24966925	25006995	SNORD108	39707	0.990940854	40070	1
chr15	25031477	25071571	SNORD116-1	39963	0.996732678	40094	1
chr15	25150723	25190804	SNORD115-1	35722	0.891245228	40081	1
chr15	25258343	25298409	SNORD109B	39448	0.984575451	40066	1
chr15	25313728	25459051	UBE3A	141782	0.975633589	145323	1
chr15	25657273	25885172	ATP10A	220098	0.965769924	227899	1
chr15	26523546	26959539	GABRB3	425335	0.975554653	435993	1
chr15	26846911	26969208	GABRA5	119776	0.979386248	122297	1
chr15	26951181	27561984	GABRG3	565508	0.925843521	610803	1
chr15	27734875	28119315	OCA2	371906	0.967396733	384440	1
chr15	31903438	32193018	CHRNA7	281786	0.973085158	289580	1
chr15	32745545	33214733	FMN1	458066	0.976295216	469188	1
chr15	34205013	34250156	EMC4	44346	0.982344993	45143	1
chr15	34209784	34358060	SLC12A6	144347	0.973502118	134022	0.903868462
chr15	34321713	34363177	NOP10	39818	0.960302913	22093	0.532823654
chr15	34323315	34377737	NUTM1	49573	0.910900004	21837	0.40125317
chr15	34770230	34815549	ACTC1	44744	0.987312165	45319	1
chr15	36869204	37121299	MEIS2	248185	0.984489974	252095	1
chr15	38232836	38377249	SPRED1	140718	0.974413661	144413	1
chr15	38468103	38585575	RASGRP1	116153	0.988771792	117472	1
chr15	39561079	39619466	THBS1	57872	0.991179543	58387	1
chr15	40141023	40241136	BUB1B	97122	0.97012376	100113	1
chr15	40362721	40414246	KNSTRN	49618	0.96298884	51525	1
chr15	40385485	40455947	IVD	67944	0.964264426	70462	1
chr15	40450998	40494571	CHST14	42254	0.969728961	43573	1
chr15	40574020	40684342	KNL1	101060	0.916045757	110322	1
chr15	40674774	40752340	RAD51	70482	0.908671325	77566	1
chr15	40749980	40792449	C15orf62	41435	0.975652829	42469	1
chr15	41367353	41422519	NDUFAF1	48561	0.880270456	55166	1
chr15	42339500	42432318	CAPN3	89841	0.96792648	92818	1
chr15	42703544	42757128	CDAN1	52372	0.977381308	53584	1
chr15	42718730	42940809	TTBK2	216297	0.97396422	222079	1
chr15	42922897	43126113	UBR1	194979	0.959466774	203216	1
chr15	43177227	43241125	EPB42	62348	0.97574259	63898	1
chr15	43212590	43286928	TGM5	72858	0.980090936	74338	1
chr15	43383061	43530728	TP53BP1	143306	0.970467335	147667	1
chr15	43513462	43610253	PPIP5K1	74704	0.771807296	96791	1
chr15	43579563	43638800	STRC	49134	0.829447811	59237	1
chr15	43608503	43688118	CATSPER2	71409	0.896928971	79615	1
chr15	44542696	44683678	SPG11	136916	0.971159439	140982	1
chr15	45072650	45134344	DUOX2	60727	0.984325866	61694	1
chr15	45094326	45138421	DUOXA2	43620	0.989227804	44095	1
chr15	45232234	45297846	SLC28A2	62847	0.957858319	65612	1
chr15	45341124	45422327	GATM	79966	0.984766573	81203	1
chr15	45491136	45606290	HMGN2P46	113283	0.983752193	115154	1
chr15	45567214	45635945	BLOC1S6	67259	0.978583172	68731	1
chr15	47164101	47794223	SEMA6D	619145	0.982579564	630122	1
chr15	48100990	48162672	SLC24A5	61091	0.990418599	61682	1
chr15	48158438	48324078	SLC12A1	163404	0.986500845	165640	1
chr15	48388306	48665849	FBN1	273908	0.98690293	277543	1
chr15	48692928	48831146	CEP152	136126	0.984864489	138218	1
chr15	50221947	50285965	HDC	62765	0.98042738	64018	1
chr15	50404380	50534421	USP8	106848	0.821648557	130041	1
chr15	50532473	50706797	TRPM7	166456	0.954865652	174324	1
chr15	50888672	51025895	AP4E1	132484	0.965464973	137223	1
chr15	51188057	51358601	CYP19A1	166711	0.977524862	170544	1
chr15	51427711	51642833	DMXL2	212355	0.987137531	167152	0.777010255
chr15	52095105	52211369	GNB5	112901	0.971074451	116264	1
chr15	52287283	52549050	MYO5A	253171	0.967161636	261767	1
chr15	53493741	53782878	WDR72	284355	0.983461127	289137	1
chr15	55182966	55339113	RAB27A	149581	0.957949881	156147	1
chr15	55388495	55438798	C15orf65	46603	0.926445739	50303	1
chr15	55806922	56013746	NEDD4	202166	0.977478436	206824	1
chr15	56898623	57319281	TCF12	409082	0.972481208	420658	1
chr15	57686695	57802762	POLR2M	110345	0.950700888	116067	1
chr15	57933424	58517866	ALDH1A2	574066	0.982246314	584442	1
chr15	58390569	58589844	LIPC	193193	0.969479363	199275	1
chr15	58568809	58769791	ADAM10	193949	0.965006817	200982	1
chr15	59112434	59392871	MYO1E	271307	0.967443668	280437	1
chr15	60468284	61249302	RORA	765660	0.980335921	781018	1
chr15	63022632	63091915	TPM1	68427	0.987644877	69283	1
chr15	63301378	63401846	CA12	97738	0.972827169	100468	1
chr15	64135812	64183205	PPIB	46749	0.986411495	47393	1
chr15	64943022	65010310	SPG21	60362	0.897069314	67288	1
chr15	64981512	65049639	MTFMT	65007	0.954203179	68127	1
chr15	65056816	65099939	KBTBD13	42996	0.997054936	43123	1
chr15	65174760	65231473	CILP	54857	0.967273817	56713	1
chr15	65591366	65680995	SLC24A1	88317	0.985361881	89629	1
chr15	66366817	66512312	MAP2K1	139284	0.957311248	145495	1
chr15	66470135	66517780	SNAPC5	46796	0.982180712	47645	1
chr15	66682236	66802849	SMAD6	118345	0.981196057	120613	1
chr15	67043763	67215169	SMAD3	166528	0.971541253	171406	1
chr15	67180667	67275195	AAGAB	92692	0.980577183	94528	1
chr15	68186992	68277211	CLN6	86356	0.957181968	90219	1
chr15	68257745	68315862	FEM1B	54974	0.945919438	58117	1
chr15	70634554	70783558	UACA	146137	0.980758906	149004	1
chr15	71772638	71838259	NR2E3	64063	0.9762576	65621	1
chr15	72179029	72251822	PKM	71497	0.98219609	72793	1
chr15	72320919	72396476	HEXA	72603	0.960903689	75557	1
chr15	72666179	72758475	BBS4	83481	0.904492069	92296	1
chr15	73299859	73388958	HCN4	86622	0.972199464	89099	1
chr15	73905989	73972137	LOXL1	65405	0.988767612	66148	1
chr15	73974673	74067827	PML	89585	0.961687099	57072	0.612662902
chr15	74159466	74232267	STRA6	71534	0.982596393	72801	1
chr15	74317759	74387646	CYP11A1	68480	0.9798675	69887	1
chr15	74389289	74453958	SEMA7A	64314	0.994510507	64669	1
chr15	74728845	74776607	CYP1A2	44957	0.941271304	47762	1
chr15	74870005	74922219	MPI	49586	0.949668671	52214	1
chr15	76195353	76331472	ETFA	130762	0.96064473	136119	1
chr15	76973359	77057475	PSTPIP1	78747	0.936171477	76235	0.906307956
chr15	78084606	78151535	CIB2	64090	0.957581915	66929	1
chr15	78545520	78615269	CHRNA5	67713	0.970809617	69749	1
chr15	78573052	78641295	CHRNA3	65915	0.965886611	68243	1
chr15	78604111	78747754	CHRNB4	138223	0.962267566	143643	1
chr15	79189788	79229871	MIR184	39481	0.984981164	40083	1
chr15	79813585	79917379	MTHFS	100313	0.966462416	103794	1
chr15	80132490	80206946	FAH	72807	0.977852692	74456	1
chr15	80759343	80971776	CEMIP	209447	0.985943803	212433	1
chr15	82516750	82560459	RPS17	33103	0.757349745	6320	0.144592647
chr15	82639281	82729946	AP3B2	88642	0.97768709	90665	1
chr15	83634088	84059842	ADAMTSL3	418006	0.981801698	412724	0.969395473
chr15	84728592	84826445	ZNF592	93518	0.955698854	97853	1
chr15	84864654	84965798	SLC28A1	96692	0.955983548	101144	1
chr15	87839751	88276768	NTRK3	431521	0.98742383	437017	1
chr15	88783440	88895354	ACAN	106849	0.954742034	111914	1
chr15	88878683	88933381	MFGE8	52228	0.954842956	54698	1
chr15	89189869	89241614	RLBP1	50628	0.978413373	51745	1
chr15	89223949	89337261	FANCI	108145	0.95440024	113312	1
chr15	89285198	89354861	POLG	64898	0.931599271	69663	1
chr15	89588789	89675467	KIF7	84324	0.972842013	86678	1
chr15	89644367	89699427	PLIN1	52993	0.962459135	55060	1
chr15	89740591	89798754	MESP2	52303	0.899248663	58163	1
chr15	90063045	90122504	IDH2	56324	0.947274593	59459	1
chr15	90509923	90665345	CRTC3	147581	0.949550257	155422	1
chr15	90697346	90836166	BLM	130673	0.941312491	138820	1
chr15	90863695	90915776	FES	51141	0.981951191	52081	1
chr15	90978416	91042603	VPS33B	62528	0.974153645	64187	1
chr15	91079950	91321309	SV2B	235971	0.977676407	241359	1
chr15	92373881	92488728	ST8SIA2	113338	0.98686078	114847	1
chr15	92880189	93047996	CHD2	163703	0.975543333	167807	1
chr15	93015273	93109204	RGMA	92429	0.984009539	93931	1
chr15	96305938	96360263	NR2F2	53315	0.981408191	54325	1
chr15	98628539	98984530	IGF1R	349811	0.982640011	355991	1
chr15	99545417	99736466	MEF2A	188855	0.988516035	191049	1
chr15	99951437	100362005	ADAMTS17	395590	0.963518832	410568	1
chr15	100857714	100936626	ALDH1A3	76194	0.965556569	78912	1
chr15	101155727	101272048	CHSY1	114429	0.983734665	116321	1
chr16	57007	105853	MPG	45925	0.940199812	44995	0.921160382
chr16	133892	186764	HBM	30476	0.576410955	52872	1
chr16	152876	193710	HBA2	21750	0.532644365	40834	1
chr16	156680	197522	HBA1	24797	0.607144606	40842	1
chr16	267440	372723	AXIN1	84537	0.802950144	105283	1
chr16	350788	407113	TMEM8A	52559	0.933138038	56325	1
chr16	702582	746954	CCDC78	42676	0.961777698	44372	1
chr16	833634	1001318	LMF1	123425	0.736057107	167684	1
chr16	961770	1006979	SOX8	42073	0.930633281	45209	1
chr16	1058781	1100142	SSTR5	37855	0.915234158	41361	1
chr16	1133106	1241771	CACNA1H	82814	0.762103713	72581	0.667933557
chr16	1331931	1384113	GNPTG	30981	0.593710475	52182	1
chr16	1343205	1434751	UNKL	68599	0.74933913	91546	1
chr16	1424934	1495084	CLCN7	64228	0.915580898	70150	1
chr16	1490427	1632072	IFT140	135456	0.956306259	141645	1
chr16	1770413	1814971	IGFALS	42315	0.949661116	44558	1
chr16	1964193	2007749	GFER	43320	0.994581688	43556	1
chr16	2019815	2067866	NTHL1	45102	0.938627708	48051	1
chr16	2027967	2109491	TSC2	71237	0.873816299	81524	1
chr16	2068710	2155898	PKD1	73128	0.838739276	87188	1
chr16	2135698	2198129	TRAF7	56755	0.909083628	62431	1
chr16	2219402	2272300	ECI1	51811	0.979451019	52898	1
chr16	2255881	2360746	ABCA3	99934	0.952977638	104865	1
chr16	2455051	2529560	TBC1D24	73274	0.983424821	74509	1
chr16	2517979	2623188	PDPK1	83935	0.797792964	105209	1
chr16	3109777	3162804	ZNF213	51583	0.97276859	53027	1
chr16	3222028	3276627	MEFV	52034	0.953021118	54599	1
chr16	3561181	3631606	SLX4	68273	0.96944267	70425	1
chr16	3591728	3700143	DNASE1	105531	0.973398515	108415	1
chr16	3705054	3900726	CREBBP	190382	0.972964962	195672	1
chr16	3933387	4136442	ADCY9	191493	0.943059762	203055	1
chr16	4294761	4359597	GLIS2	60827	0.938167068	64836	1
chr16	4776968	4822950	ROGDI	41880	0.910791179	45982	1
chr16	5004844	5054141	NAGPA	48002	0.973730653	49297	1
chr16	5013923	5107379	ALG1	90192	0.965074474	93456	1
chr16	8517605	8610193	TMEM114	84006	0.907309803	92588	1
chr16	8654596	8804575	ABAT	142328	0.948986191	149979	1
chr16	8768823	8869325	PMM2	97252	0.967662335	100502	1
chr16	8872097	8984514	USP7	108212	0.962594625	112417	1
chr16	9733404	10202754	GRIN2A	457429	0.974601044	469350	1
chr16	10846222	10963021	CIITA	114406	0.979511811	116799	1
chr16	11229619	11401662	RMI2	162681	0.945583372	172043	1
chr16	11234405	11276200	SOCS1	39276	0.939729633	41795	1
chr16	11255639	11296480	PRM2	39078	0.956832595	40841	1
chr16	11260841	11301330	PRM1	38854	0.959618662	40489	1
chr16	11527722	11656381	LITAF	122866	0.954974001	128659	1
chr16	11945210	11988068	TNFRSF17	38976	0.909421812	42858	1
chr16	11956734	12594287	SNX29	614721	0.964188075	637553	1
chr16	13900157	13972345	ERCC4	71167	0.985856375	72188	1
chr16	14652545	14714669	PLA2G10	38072	0.612838838	14602	0.235046037
chr16	17081769	17490960	XYLT1	398692	0.974342055	409191	1
chr16	18784853	18946454	SMG1	140645	0.870322585	143975	0.890928893
chr16	20011485	20093917	GPR139	80690	0.97886743	82432	1
chr16	20313052	20376301	UMOD	62097	0.981786273	63249	1
chr16	20516226	20596427	ACSM2B	73745	0.919502251	80201	1
chr16	20590243	20817581	ACSM3	220529	0.970049002	227338	1
chr16	21218874	21323083	CRYM	91511	0.87814872	103666	0.994789318
chr16	21643971	21781935	OTOA	122207	0.885789046	137964	1
chr16	21933288	22003660	UQCRC2	69150	0.982635139	70372	1
chr16	23162745	23236883	SCNN1G	71564	0.965280963	74138	1
chr16	23258231	23401294	SCNN1B	138257	0.966406408	143063	1
chr16	23368493	23473189	COG7	100236	0.957400474	104696	1
chr16	23502014	23577731	EARS2	72197	0.953511101	75717	1
chr16	23583160	23661310	PALB2	75576	0.96706334	78150	1
chr16	23815983	24240611	PRKCB	408593	0.962237535	424628	1
chr16	24235553	24382801	CACNG3	142230	0.965921439	147248	1
chr16	24825841	24931628	SLC5A11	87316	0.825394425	105766	0.999801488
chr16	27293668	27384778	IL4R	88417	0.970442322	91110	1
chr16	27382174	27472042	IL21R	89064	0.991053545	89868	1
chr16	28454111	28515575	CLN3	53053	0.863155668	23683	0.385314981
chr16	28585196	28643625	SULT1A1	35858	0.6137021	7991	0.136764278
chr16	28822411	28866348	TUFM	38875	0.884789585	43937	1
chr16	28823919	28864007	MIR4721	35395	0.882932548	40088	1
chr16	28826600	28894212	SH2B1	61505	0.909675797	67612	1
chr16	28858405	28924509	ATP2A1	61431	0.929308363	66104	1
chr16	28911939	28959347	CD19	44468	0.93798515	47408	1
chr16	29770719	29825385	KIF22	52388	0.95832876	54666	1
chr16	29791382	29835892	PRRT2	42170	0.947427544	44510	1
chr16	29851159	29919547	SEZ6L2	65930	0.964058022	68388	1
chr16	29885012	29946236	KCTD13	59226	0.967365739	61224	1
chr16	29985514	30043270	DOC2A	56104	0.971396911	57756	1
chr16	30044164	30090457	ALDOA	44124	0.953146264	46293	1
chr16	30162827	30209076	CORO1A	20677	0.447079937	5705	0.123354018
chr16	30678209	30761409	SRCAP	78742	0.946418269	83200	1
chr16	30728293	30781176	PHKG2	50612	0.957056143	52883	1
chr16	30876607	30923560	CTF1	43289	0.921964518	46953	1
chr16	30965207	31009147	HSD3B7	43049	0.979722349	43940	1
chr16	31070842	31115980	VKORC1	41076	0.910009305	45138	1
chr16	31086107	31132791	BCKDK	42339	0.906927427	46684	1
chr16	31111433	31155727	PRSS8	43075	0.972479343	44294	1
chr16	31160110	31214871	FUS	53427	0.975639598	54761	1
chr16	31239967	31352892	ITGAM	105730	0.936285145	112925	1
chr16	31463002	31510860	SLC5A2	47348	0.989343474	47858	1
chr16	31507900	31548803	AHSP	39487	0.965381512	40903	1
chr16	46636132	46709518	VPS35	69319	0.94458071	73386	1
chr16	46669643	46718394	ORC6	46600	0.955877828	48751	1
chr16	47441123	47721523	PHKB	277566	0.98989301	280400	1
chr16	49467524	49877919	ZNF423	397736	0.969154108	410395	1
chr16	50673588	50754041	NOD2	79883	0.992915118	80453	1
chr16	50722050	50821935	CYLD	98195	0.983080543	99885	1
chr16	51115975	51171367	SALL1	54517	0.984203495	55392	1
chr16	52532084	52672132	CASC16	137852	0.984319662	140048	1
chr16	53413977	53511648	RBL2	95843	0.981284107	97671	1
chr16	53578153	53723938	RPGRIP1L	143728	0.985890181	145785	1
chr16	53681692	54178512	FTO	488619	0.983493016	496820	1
chr16	54910865	54954485	IRX5	42747	0.979986245	43620	1
chr16	55369700	55526691	MMP2	153661	0.978788593	156991	1
chr16	55635604	55726192	SLC6A2	89035	0.982856449	90588	1
chr16	56446836	56540087	BBS2	91670	0.983045758	93251	1
chr16	56845207	56935850	SLC12A3	86923	0.958959876	90643	1
chr16	56912142	56964864	HERPUD1	50261	0.953321194	52722	1
chr16	56941923	57003845	CETP	60541	0.977697749	61922	1
chr16	57427425	57481270	COQ9	52944	0.983266784	53845	1
chr16	57862340	57991128	CNGB1	124648	0.967854148	128788	1
chr16	57979546	58041618	USB1	60856	0.980409847	62072	1
chr16	58137907	58218106	CSNK2A2	78274	0.975997207	80199	1
chr16	61627242	62057035	CDH8	422873	0.983899226	429793	1
chr16	64923753	65146112	CDH11	215408	0.968739741	222053	0.998623847
chr16	66346622	66424784	CDH5	76796	0.982523477	78162	1
chr16	66407295	66513529	BEAN1	104282	0.981625468	106234	1
chr16	66488003	66572544	TK2	82855	0.980057014	84541	1
chr16	66914444	66965096	CES2	49921	0.985568191	50652	1
chr16	67008984	67121058	CBFB	107414	0.958420329	112074	1
chr16	67134185	67179909	TRADD	43341	0.94788295	45724	1
chr16	67144681	67189945	HSF4	42970	0.949319548	45264	1
chr16	67150154	67195735	NOL3	43177	0.947258726	45581	1
chr16	67172155	67218918	E2F4	45519	0.973397772	46763	1
chr16	67257510	67309499	PLEKHG4	49559	0.953259343	51989	1
chr16	67410652	67457553	HSD11B2	45441	0.9688706	46901	1
chr16	67462571	67503813	AGRP	40769	0.988531109	41242	1
chr16	67542467	67659177	CTCF	112357	0.962702425	116710	1
chr16	67919750	67964131	LCAT	43437	0.978729637	44381	1
chr16	68064751	68249259	NFATC3	179457	0.972624493	184508	1
chr16	68290974	68378563	PRMT7	87250	0.996129651	87589	1
chr16	68338327	68468508	SMPD3	128787	0.989291832	130181	1
chr16	68510090	68596072	ZFP90	83612	0.972436091	85982	1
chr16	68616189	68742616	CDH3	118828	0.939894168	126427	1
chr16	68717292	68855541	CDH1	132972	0.961829742	138249	1
chr16	69300140	69359667	COG8	56747	0.953298503	59527	1
chr16	69686996	69746668	NQO1	57438	0.962562006	59672	1
chr16	69913081	69953180	MIR140	37020	0.923215043	10514	0.262201052
chr16	70232295	70309543	AARS	72917	0.943933824	77248	1
chr16	70355977	70459237	ST3GAL2	99300	0.961650203	103260	1
chr16	70460568	70543558	COG4	78535	0.946318834	82990	1
chr16	70782084	71250722	HYDIN	375821	0.801943078	468638	1
chr16	71545660	71597092	TAT	49596	0.96430238	51432	1
chr16	71617835	71744701	PHLPP2	121975	0.961447512	126866	1
chr16	71988588	72047664	DHODH	57342	0.970647979	59076	1
chr16	72034505	72081055	HP	45610	0.97980666	46550	1
chr16	72762885	73911871	ZFHX3	1119837	0.974630674	1148986	1
chr16	74276814	74326288	PSMD7	48371	0.977705461	31427	0.635222541
chr16	74601399	74686877	RFWD3	82887	0.969688107	85478	1
chr16	74692955	74794831	FA2H	97889	0.960864188	101876	1
chr16	75452052	75515445	CHST6	58995	0.930623255	63393	1
chr16	75516741	75576268	TMEM231	56982	0.957246292	59527	1
chr16	75607474	75668643	KARS	59707	0.976099004	61169	1
chr16	76257278	76580757	CNTNAP4	303100	0.937000547	323479	1
chr16	77227813	77455034	ADAMTS18	222521	0.979315292	227221	1
chr16	78079430	79232667	WWOX	1101952	0.955529523	1153237	1
chr16	79565843	79620737	MAF	54082	0.985207855	54894	1
chr16	81061938	81116425	GCSH	51039	0.93671885	54487	1
chr16	81218689	81311142	BCO1	89458	0.967605162	92453	1
chr16	81294966	81400198	GAN	102637	0.975340201	105232	1
chr16	81719097	81982685	PLCG2	251785	0.955221786	263588	1
chr16	82606965	83820640	CDH13	1182043	0.973937009	1213675	1
chr16	83879115	83971445	MLYCD	84585	0.916116105	92330	1
chr16	84125287	84198767	DNAAF1	71192	0.968862275	73480	1
chr16	84274846	84349844	WFDC1	73121	0.974972666	74998	1
chr16	85149525	85696204	GSE1	512850	0.938119079	546679	1
chr16	85778633	85827054	COX4I1	47168	0.974122798	48421	1
chr16	85879162	85942606	IRF8	61330	0.966679276	63444	1
chr16	86490527	86535422	FOXF1	43176	0.961710658	44895	1
chr16	86546829	86589728	FOXC2	42525	0.991281848	42899	1
chr16	87581835	87718156	JPH3	124476	0.913109499	136321	1
chr16	87810023	87889507	SLC7A5	73981	0.93076594	79484	1
chr16	88362989	88460757	ZNF469	71405	0.730351444	97768	1
chr16	88623289	88671054	CYBA	45713	0.957039673	47765	1
chr16	88783789	88829258	CDT1	41738	0.917944094	45469	1
chr16	88789339	88831937	APRT	37811	0.887623832	42598	1
chr16	88793734	88876970	GALNS	76621	0.920527176	83236	1
chr16	88854858	88997207	CBFA2T3	128243	0.900905521	142349	1
chr16	89068375	89184121	ACSF3	104887	0.906182503	115746	1
chr16	89151748	89215492	CDH15	51395	0.806271963	63744	1
chr16	89247630	89510561	ANKRD11	234858	0.893230543	262931	1
chr16	89470719	89577768	SPG7	100402	0.93790694	83825	0.783052621
chr16	89624435	89677721	CHMP1A	45575	0.85529032	43443	0.815279811
chr16	89717549	89836657	FANCA	110113	0.924480304	119108	1
chr16	89892119	89940977	MC1R	40954	0.83822506	48858	1
chr16	89901392	89958761	TUBB3	48982	0.853806063	57369	1
chr17	983518	1249738	ABR	176852	0.664307715	266220	1
chr17	1250559	1291460	BHLHA9	29403	0.718882179	40901	1
chr17	1324275	1420222	YWHAE	87438	0.911315622	95947	1
chr17	1400689	1483162	CRK	75473	0.915123737	82473	1
chr17	1497718	1582792	PITPNA	80643	0.947915932	85074	1
chr17	1630629	1704867	PRPF8	56005	0.754398017	74238	1
chr17	1696523	1758599	WDR81	48642	0.78358786	62076	1
chr17	1722836	1775268	SERPINF2	44351	0.845876564	52432	1
chr17	1742029	1797565	SERPINF1	50383	0.907213339	55536	1
chr17	1809702	1920082	RPA1	106341	0.963408226	110380	1
chr17	2283383	2345260	SRR	39903	0.644876125	61877	1
chr17	2573210	2705615	PAFAH1B1	126569	0.955923115	132405	1
chr17	3133889	3174882	OR1P1	39796	0.970799893	40993	1
chr17	3452374	3523405	ASPA	66952	0.942574369	71031	1
chr17	3490502	3577995	TRPV3	82677	0.944955596	87493	1
chr17	3545444	3629411	TRPV1	79384	0.945419034	83967	1
chr17	3616468	3681542	CTNS	60754	0.933614039	65074	1
chr17	3652199	3716240	P2RX5	54304	0.847956778	64041	1
chr17	3876592	3936476	P2RX1	56285	0.939900474	59884	1
chr17	3903870	3984464	ATP2A3	75318	0.93453607	80594	1
