gene	ref	chrom	start	end	mandelker	cosmic	high_priority	ClinGen	CPIC	Counsyl	ACMG	HTD	NCCN_ESMO	ACOG
CADPS2	GRCh37	7	121958481	122526813	yes	no	no	0	0	0	0	0	0	0
TAS2R16	GRCh37	7	122634759	122635754	yes	no	no	0	0	0	0	0	0	0
SLC13A1	GRCh37	7	122753585	122840040	yes	no	no	0	0	0	0	0	0	0
POT1	GRCh37	7	124462440	124570037	no	yes	no	0	0	0	0	0	0	0
GRM8	GRCh37	7	126078652	126893348	yes	no	no	0	0	0	0	0	0	0
PAX4	GRCh37	7	127250346	127255982	yes	no	no	0	0	0	0	0	0	0
SND1	GRCh37	7	127292234	127732661	no	yes	no	0	0	0	0	0	0	0
LRRC4	GRCh37	7	127667124	127672160	yes	no	no	0	0	0	0	0	0	0
LEP	GRCh37	7	127881337	127897681	yes	no	no	0	0	0	0	0	0	0
RBM28	GRCh37	7	127937738	127983962	yes	no	no	0	0	0	0	0	0	0
IMPDH1	GRCh37	7	128032331	128050306	yes	no	no	0	0	0	0	0	0	0
CALU	GRCh37	7	128379346	128411861	no	no	yes	0	1	0	0	0	0	0
OPN1SW	GRCh37	7	128412545	128415844	yes	no	no	0	0	0	0	0	0	0
FLNC	GRCh37	7	128470431	128499328	yes	no	yes	1	0	0	0	0	0	0
IRF5	GRCh37	7	128577666	128590089	yes	no	no	0	0	0	0	0	0	0
SMO	GRCh37	7	128828713	128853386	yes	yes	no	0	0	0	0	0	0	0
MIR182	GRCh37	7	129410223	129410332	yes	no	no	0	0	0	0	0	0	0
MIR96	GRCh37	7	129414532	129414609	yes	no	yes	1	0	0	0	0	0	0
CPA4	GRCh37	7	129932974	129964020	yes	no	no	0	0	0	0	0	0	0
CPA1	GRCh37	7	130020180	130027955	no	no	yes	0	0	0	0	0	1	0
CEP41	GRCh37	7	130033612	130082274	yes	no	no	0	0	0	0	0	0	0
MEST	GRCh37	7	130126012	130146133	yes	no	no	0	0	0	0	0	0	0
KLF14	GRCh37	7	130417401	130418888	yes	no	no	0	0	0	0	0	0	0
EXOC4	GRCh37	7	132937829	133751342	yes	no	no	0	0	0	0	0	0	0
AKR1B1	GRCh37	7	134127102	134144036	yes	no	no	0	0	0	0	0	0	0
BPGM	GRCh37	7	134331560	134364565	yes	no	no	0	0	0	0	0	0	0
CHRM2	GRCh37	7	136553416	136705002	yes	no	no	0	0	0	0	0	0	0
CREB3L2	GRCh37	7	137559725	137686813	no	yes	no	0	0	0	0	0	0	0
AKR1D1	GRCh37	7	137687070	137802732	yes	no	no	0	0	0	0	0	0	0
TRIM24	GRCh37	7	138145079	138274738	yes	yes	no	0	0	0	0	0	0	0
ATP6V0A4	GRCh37	7	138391040	138484305	yes	no	no	0	0	0	0	0	0	0
KIAA1549	GRCh37	7	138516126	138666064	no	yes	no	0	0	0	0	0	0	0
TBXAS1	GRCh37	7	139476850	139720125	yes	no	no	0	0	0	0	0	0	0
BRAF	GRCh37	7	140419127	140624564	yes	yes	yes	2	0	0	0	0	0	0
AGK	GRCh37	7	141250989	141355044	yes	no	no	0	0	0	0	0	0	0
TAS2R3	GRCh37	7	141463897	141464997	yes	no	no	0	0	0	0	0	0	0
TAS2R38	GRCh37	7	141672431	141673573	yes	no	no	0	0	0	0	0	0	0
TRBV9	GRCh37	7	142239537	142240058	yes	no	no	0	0	0	0	0	0	0
PRSS1	GRCh37	7	142457319	142460923	yes	no	yes	1	0	0	0	1	1	0
PRSS3P2	GRCh37	7	142478064	142482416	yes	no	no	0	0	0	0	0	0	0
EPHB6	GRCh37	7	142552792	142568847	yes	no	no	0	0	0	0	0	0	0
TRPV5	GRCh37	7	142605267	142630905	yes	no	no	0	0	0	0	0	0	0
KEL	GRCh37	7	142638201	142659768	yes	no	no	0	0	0	0	0	0	0
GSTK1	GRCh37	7	142941186	142967947	yes	no	no	0	0	0	0	0	0	0
CASP2	GRCh37	7	142985308	143004789	yes	no	no	0	0	0	0	0	0	0
CLCN1	GRCh37	7	143013219	143049176	yes	no	no	0	0	0	0	0	0	0
FAM131B	GRCh37	7	143050493	143059863	no	yes	no	0	0	0	0	0	0	0
NOBOX	GRCh37	7	144094333	144107320	yes	no	no	0	0	0	0	0	0	0
TPK1	GRCh37	7	144149034	144533488	yes	no	no	0	0	0	0	0	0	0
CNTNAP2	GRCh37	7	145813453	148118090	yes	yes	no	0	0	0	0	0	0	0
EZH2	GRCh37	7	148504475	148581413	yes	yes	no	0	0	0	0	0	0	0
GIMAP8	GRCh37	7	150147718	150176480	yes	no	no	0	0	0	0	0	0	0
AOC1	GRCh37	7	150521715	150558592	yes	no	no	0	0	0	0	0	0	0
KCNH2	GRCh37	7	150642049	150675403	yes	no	yes	0	0	0	1	0	0	0
NOS3	GRCh37	7	150688083	150711676	yes	no	no	0	0	0	0	0	0	0
ASIC3	GRCh37	7	150745379	150749843	yes	no	no	0	0	0	0	0	0	0
SLC4A2	GRCh37	7	150754297	150773614	yes	no	no	0	0	0	0	0	0	0
ASB10	GRCh37	7	150872785	150884919	yes	no	no	0	0	0	0	0	0	0
CHPF2	GRCh37	7	150929575	150935908	yes	no	no	0	0	0	0	0	0	0
PRKAG2	GRCh37	7	151253197	151574210	yes	no	yes	1	0	0	1	0	0	0
GALNT11	GRCh37	7	151722759	151819425	yes	no	no	0	0	0	0	0	0	0
KMT2C	GRCh37	7	151832010	152133090	yes	yes	no	0	0	0	0	0	0	0
XRCC2	GRCh37	7	152341864	152373250	yes	no	no	0	0	0	0	0	0	0
DPP6	GRCh37	7	153584182	154685995	yes	no	no	0	0	0	0	0	0	0
EN2	GRCh37	7	155250824	155257526	yes	no	no	0	0	0	0	0	0	0
SHH	GRCh37	7	155592680	155604967	yes	no	no	0	0	0	0	0	0	0
LMBR1	GRCh37	7	156461646	156685924	yes	no	no	0	0	0	0	0	0	0
MNX1	GRCh37	7	156786745	156803345	yes	yes	no	0	0	0	0	0	0	0
UBE3C	GRCh37	7	156931607	157062066	yes	no	no	0	0	0	0	0	0	0
DNAJB6	GRCh37	7	157128075	157210133	yes	no	no	0	0	0	0	0	0	0
PTPRN2	GRCh37	7	157331750	158380480	yes	no	no	0	0	0	0	0	0	0
DLGAP2	GRCh37	8	1449532	1656642	yes	no	no	0	0	0	0	0	0	0
CLN8	GRCh37	8	1703944	1734738	yes	no	yes	1	0	1	0	0	0	0
ARHGEF10	GRCh37	8	1772142	1906807	yes	yes	no	0	0	0	0	0	0	0
CSMD1	GRCh37	8	2792875	4852494	yes	no	no	0	0	0	0	0	0	0
MCPH1	GRCh37	8	6264113	6501144	yes	no	no	0	0	0	0	0	0	0
MFHAS1	GRCh37	8	8640864	8751155	yes	no	no	0	0	0	0	0	0	0
TNKS	GRCh37	8	9413424	9639856	yes	no	no	0	0	0	0	0	0	0
MSRA	GRCh37	8	9911778	10286401	yes	no	no	0	0	0	0	0	0	0
RP1L1	GRCh37	8	10463859	10569697	yes	no	no	0	0	0	0	0	0	0
SOX7	GRCh37	8	10581278	10697357	yes	no	no	0	0	0	0	0	0	0
SOX7	GRCh37	8	10582909	10697357	yes	no	no	0	0	0	0	0	0	0
MTMR9	GRCh37	8	11141925	11185646	yes	no	no	0	0	0	0	0	0	0
BLK	GRCh37	8	11351510	11422113	yes	no	no	0	0	0	0	0	0	0
GATA4	GRCh37	8	11534468	11617511	yes	no	no	0	0	0	0	0	0	0
NEIL2	GRCh37	8	11627148	11644855	yes	no	no	0	0	0	0	0	0	0
FDFT1	GRCh37	8	11653082	11696818	yes	no	no	0	0	0	0	0	0	0
CTSB	GRCh37	8	11700033	11726957	yes	no	no	0	0	0	0	0	0	0
DLC1	GRCh37	8	12940870	13373167	yes	no	no	0	0	0	0	0	0	0
TUSC3	GRCh37	8	15274724	15624158	yes	no	yes	1	0	0	0	0	0	0
VPS37A	GRCh37	8	17104080	17159936	yes	no	no	0	0	0	0	0	0	0
PDGFRL	GRCh37	8	17433942	17501580	yes	no	no	0	0	0	0	0	0	0
MTUS1	GRCh37	8	17501304	17658426	yes	no	no	0	0	0	0	0	0	0
PCM1	GRCh37	8	17780349	17885478	yes	yes	no	0	0	0	0	0	0	0
ASAH1	GRCh37	8	17913934	17942494	yes	no	no	0	0	0	0	0	0	0
NAT1	GRCh37	8	18027986	18081198	yes	no	yes	0	2	0	0	0	0	0
NAT2	GRCh37	8	18248755	18258728	yes	no	yes	0	3	0	0	0	0	0
CSGALNACT1	GRCh37	8	19261672	19615540	yes	no	no	0	0	0	0	0	0	0
LPL	GRCh37	8	19759228	19824769	yes	no	no	0	0	0	0	0	0	0
LZTS1	GRCh37	8	20103676	20161474	yes	no	no	0	0	0	0	0	0	0
GFRA2	GRCh37	8	21547915	21669869	yes	no	no	0	0	0	0	0	0	0
DOK2	GRCh37	8	21766384	21771371	yes	no	no	0	0	0	0	0	0	0
HR	GRCh37	8	21971928	21990897	yes	no	no	0	0	0	0	0	0	0
SFTPC	GRCh37	8	22014426	22021992	yes	no	no	0	0	0	0	0	0	0
BMP1	GRCh37	8	22022249	22069839	yes	no	no	0	0	0	0	0	0	0
TNFRSF10B	GRCh37	8	22877646	22926692	yes	no	no	0	0	0	0	0	0	0
NKX3-1	GRCh37	8	23536206	23540440	yes	no	no	0	0	0	0	0	0	0
NKX2-6	GRCh37	8	23559964	23564111	yes	no	no	0	0	0	0	0	0	0
ADAM7	GRCh37	8	24298443	24384483	yes	no	no	0	0	0	0	0	0	0
NEFM	GRCh37	8	24770525	24776607	yes	no	no	0	0	0	0	0	0	0
NEFL	GRCh37	8	24808468	24814624	yes	no	no	0	0	0	0	0	0	0
GNRH1	GRCh37	8	25276776	25282170	yes	no	no	0	0	0	0	0	0	0
ADRA1A	GRCh37	8	26605667	26724790	yes	no	no	0	0	0	0	0	0	0
CHRNA2	GRCh37	8	27317279	27337400	yes	no	no	0	0	0	0	0	0	0
EPHX2	GRCh37	8	27348296	27403081	yes	no	no	0	0	0	0	0	0	0
GULOP	GRCh37	8	27417791	27446590	yes	no	no	0	0	0	0	0	0	0
CLU	GRCh37	8	27454434	27472548	yes	no	no	0	0	0	0	0	0	0
ESCO2	GRCh37	8	27629466	27670157	yes	no	no	0	0	0	0	0	0	0
FZD3	GRCh37	8	28351729	28431775	yes	no	no	0	0	0	0	0	0	0
EXTL3	GRCh37	8	28457986	28613116	yes	no	no	0	0	0	0	0	0	0
LEPROTL1	GRCh37	8	29952914	30034724	no	yes	no	0	0	0	0	0	0	0
GSR	GRCh37	8	30535583	30585443	yes	no	no	0	0	0	0	0	0	0
WRN	GRCh37	8	30891317	31031285	yes	yes	yes	1	0	0	0	0	0	0
NRG1	GRCh37	8	31496902	32622548	yes	yes	no	0	0	0	0	0	0	0
TTI2	GRCh37	8	33330904	33371119	yes	no	no	0	0	0	0	0	0	0
ERLIN2	GRCh37	8	37594117	37616619	yes	no	no	0	0	0	0	0	0	0
ADRB3	GRCh37	8	37820516	37824483	yes	no	no	0	0	0	0	0	0	0
STAR	GRCh37	8	38001167	38008783	yes	no	yes	0	0	1	0	0	0	0
DDHD2	GRCh37	8	38082736	38133076	yes	no	no	0	0	0	0	0	0	0
FGFR1	GRCh37	8	38268656	38326352	yes	yes	no	0	0	0	0	0	0	0
ADAM9	GRCh37	8	38854388	38962663	yes	no	no	0	0	0	0	0	0	0
IDO1	GRCh37	8	39759794	39785963	yes	no	no	0	0	0	0	0	0	0
ANK1	GRCh37	8	41510739	41754280	yes	yes	no	0	0	0	0	0	0	0
KAT6A	GRCh37	8	41786997	41909508	yes	yes	no	0	0	0	0	0	0	0
IKBKB	GRCh37	8	42128820	42189973	no	yes	no	0	0	0	0	0	0	0
POLB	GRCh37	8	42195972	42229326	yes	no	no	0	0	0	0	0	0	0
SLC20A2	GRCh37	8	42273993	42397069	yes	no	no	0	0	0	0	0	0	0
THAP1	GRCh37	8	42691817	42698468	yes	no	no	0	0	0	0	0	0	0
RNF170	GRCh37	8	42704780	42752433	yes	no	no	0	0	0	0	0	0	0
HOOK3	GRCh37	8	42752075	42885682	no	yes	no	0	0	0	0	0	0	0
POMK	GRCh37	8	42948658	42978577	yes	no	no	0	0	0	0	0	0	0
HGSNAT	GRCh37	8	42995556	43057998	yes	no	yes	0	0	1	0	0	0	0
PRKDC	GRCh37	8	48685669	48872743	yes	no	no	0	0	0	0	0	0	0
MCM4	GRCh37	8	48872745	48890720	yes	no	no	0	0	0	0	0	0	0
SNAI2	GRCh37	8	49830249	49834299	yes	no	no	0	0	0	0	0	0	0
RB1CC1	GRCh37	8	53535016	53658403	yes	no	no	0	0	0	0	0	0	0
TCEA1	GRCh37	8	54879112	54935089	no	yes	no	0	0	0	0	0	0	0
SOX17	GRCh37	8	55370495	55373448	yes	no	no	0	0	0	0	0	0	0
RP1	GRCh37	8	55528627	55543394	yes	no	no	0	0	0	0	0	0	0
LYN	GRCh37	8	56792372	56923940	yes	no	no	0	0	0	0	0	0	0
PLAG1	GRCh37	8	57073463	57123883	yes	yes	no	0	0	0	0	0	0	0
CHCHD7	GRCh37	8	57124245	57131357	no	yes	no	0	0	0	0	0	0	0
IMPAD1	GRCh37	8	57870492	57906403	yes	no	no	0	0	0	0	0	0	0
CYP7A1	GRCh37	8	59402737	59412795	yes	no	no	0	0	0	0	0	0	0
CA8	GRCh37	8	61099906	61193971	yes	no	no	0	0	0	0	0	0	0
RAB2A	GRCh37	8	61429416	61536186	yes	no	no	0	0	0	0	0	0	0
CHD7	GRCh37	8	61591337	61779465	yes	no	yes	1	0	0	0	0	0	0
GGH	GRCh37	8	63927638	63951730	yes	no	no	0	0	0	0	0	0	0
TTPA	GRCh37	8	63961112	63998612	yes	no	yes	0	0	1	0	0	0	0
CYP7B1	GRCh37	8	65500320	65711318	yes	no	no	0	0	0	0	0	0	0
CRH	GRCh37	8	67088620	67090960	yes	no	no	0	0	0	0	0	0	0
CPA6	GRCh37	8	68334360	68658620	yes	no	no	0	0	0	0	0	0	0
PREX2	GRCh37	8	68864353	69149265	no	yes	no	0	0	0	0	0	0	0
C8orf34	GRCh37	8	69242957	69731257	no	no	yes	0	1	0	0	0	0	0
SULF1	GRCh37	8	70378859	70573150	yes	no	no	0	0	0	0	0	0	0
SLCO5A1	GRCh37	8	70579282	70747299	yes	no	no	0	0	0	0	0	0	0
NCOA2	GRCh37	8	71021997	71316040	no	yes	no	0	0	0	0	0	0	0
EYA1	GRCh37	8	72109668	72274467	yes	no	yes	1	0	0	0	0	0	0
TRPA1	GRCh37	8	72932152	72987852	yes	no	no	0	0	0	0	0	0	0
TMEM70	GRCh37	8	74884672	74895018	yes	no	no	0	0	0	0	0	0	0
LY96	GRCh37	8	74903587	74941322	yes	no	no	0	0	0	0	0	0	0
GDAP1	GRCh37	8	75233365	75401107	yes	no	yes	1	0	0	0	0	0	0
PEX2	GRCh37	8	77892494	77913280	yes	no	yes	1	0	1	0	0	0	0
HEY1	GRCh37	8	80676245	80680098	yes	yes	no	0	0	0	0	0	0	0
IMPA1	GRCh37	8	82570196	82598928	yes	no	no	0	0	0	0	0	0	0
E2F5	GRCh37	8	86089460	86129387	yes	no	no	0	0	0	0	0	0	0
CA1	GRCh37	8	86239837	86291243	yes	no	no	0	0	0	0	0	0	0
CA2	GRCh37	8	86376081	86393722	yes	no	no	0	0	0	0	0	0	0
WWP1	GRCh37	8	87354967	87490649	yes	no	no	0	0	0	0	0	0	0
CNGB3	GRCh37	8	87566205	87755903	yes	no	yes	0	0	1	0	0	0	0
CNBD1	GRCh37	8	87878670	88627447	no	yes	no	0	0	0	0	0	0	0
NBN	GRCh37	8	90945564	91015456	yes	yes	yes	1	0	1	0	0	1	0
RUNX1T1	GRCh37	8	92967203	93115514	no	yes	no	0	0	0	0	0	0	0
TMEM67	GRCh37	8	94767072	94831462	yes	no	no	0	0	0	0	0	0	0
PDP1	GRCh37	8	94870035	94938294	yes	no	no	0	0	0	0	0	0	0
CDH17	GRCh37	8	95139399	95229531	no	yes	no	0	0	0	0	0	0	0
RAD54B	GRCh37	8	95384188	95487337	yes	no	no	0	0	0	0	0	0	0
NDUFAF6	GRCh37	8	95907995	96128683	yes	no	no	0	0	0	0	0	0	0
C8orf37	GRCh37	8	96257147	96281429	yes	no	no	0	0	0	0	0	0	0
GDF6	GRCh37	8	97154562	97173020	yes	no	no	0	0	0	0	0	0	0
UQCRB	GRCh37	8	97238148	97247862	yes	no	no	0	0	0	0	0	0	0
POP1	GRCh37	8	99129525	99172062	yes	no	no	0	0	0	0	0	0	0
VPS13B	GRCh37	8	100025494	100889808	yes	no	yes	1	0	1	0	0	0	0
COX6C	GRCh37	8	100885428	100906290	no	yes	no	0	0	0	0	0	0	0
PABPC1	GRCh37	8	101698044	101735037	no	yes	no	0	0	0	0	0	0	0
GRHL2	GRCh37	8	102504660	102681954	yes	no	yes	1	0	0	0	0	0	0
RRM2B	GRCh37	8	103216730	103251346	yes	no	no	0	0	0	0	0	0	0
UBR5	GRCh37	8	103265240	103425069	no	yes	no	0	0	0	0	0	0	0
KLF10	GRCh37	8	103661007	103668130	yes	no	no	0	0	0	0	0	0	0
FZD6	GRCh37	8	104310661	104345094	yes	no	no	0	0	0	0	0	0	0
CTHRC1	GRCh37	8	104383743	104395225	yes	no	no	0	0	0	0	0	0	0
DPYS	GRCh37	8	105342552	105479281	yes	no	no	0	0	0	0	0	0	0
ZFPM2	GRCh37	8	106330920	106816760	yes	no	no	0	0	0	0	0	0	0
RSPO2	GRCh37	8	108911544	109095913	yes	yes	no	0	0	0	0	0	0	0
EIF3E	GRCh37	8	109213445	109447562	no	yes	no	0	0	0	0	0	0	0
TRHR	GRCh37	8	110098850	110131813	yes	no	no	0	0	0	0	0	0	0
EBAG9	GRCh37	8	110551940	110578225	yes	no	no	0	0	0	0	0	0	0
KCNV1	GRCh37	8	110975874	110988076	yes	no	no	0	0	0	0	0	0	0
CSMD3	GRCh37	8	113235157	114449328	yes	yes	no	0	0	0	0	0	0	0
TRPS1	GRCh37	8	116420724	116821899	yes	no	no	0	0	0	0	0	0	0
RAD21	GRCh37	8	117858174	117887105	yes	yes	yes	1	0	0	0	0	0	0
SLC30A8	GRCh37	8	117962512	118188953	yes	no	no	0	0	0	0	0	0	0
EXT1	GRCh37	8	118806729	119124092	yes	yes	yes	1	0	0	0	0	0	0
TNFRSF11B	GRCh37	8	119935796	119964439	yes	no	no	0	0	0	0	0	0	0
TAF2	GRCh37	8	120743015	120845103	yes	no	no	0	0	0	0	0	0	0
HAS2	GRCh37	8	122624356	122653630	yes	no	no	0	0	0	0	0	0	0
FAM91A1	GRCh37	8	124780696	124827692	yes	no	no	0	0	0	0	0	0	0
RNF139	GRCh37	8	125486979	125500155	yes	no	no	0	0	0	0	0	0	0
NDUFB9	GRCh37	8	125551344	125580751	yes	no	no	0	0	0	0	0	0	0
MTSS1	GRCh37	8	125563031	125740730	yes	no	no	0	0	0	0	0	0	0
KIAA0196	GRCh37	8	126036502	126104082	yes	no	no	0	0	0	0	0	0	0
MYC	GRCh37	8	128747680	128753674	yes	yes	no	0	0	0	0	0	0	0
PVT1	GRCh37	8	128806779	129113499	yes	no	no	0	0	0	0	0	0	0
EFR3A	GRCh37	8	132916335	133025889	yes	no	no	0	0	0	0	0	0	0
KCNQ3	GRCh37	8	133133108	133493200	yes	no	no	0	0	0	0	0	0	0
LRRC6	GRCh37	8	133584320	133687838	yes	no	no	0	0	0	0	0	0	0
TG	GRCh37	8	133879203	134147147	yes	no	no	0	0	0	0	0	0	0
NDRG1	GRCh37	8	134249414	134314265	yes	yes	no	0	0	0	0	0	0	0
ST3GAL1	GRCh37	8	134467091	134584183	yes	no	no	0	0	0	0	0	0	0
ZFAT	GRCh37	8	135490031	135725292	yes	no	no	0	0	0	0	0	0	0
FAM135B	GRCh37	8	139142266	139509065	no	yes	no	0	0	0	0	0	0	0
COL22A1	GRCh37	8	139600478	139926249	no	no	yes	0	1	0	0	0	0	0
KCNK9	GRCh37	8	140613081	140715299	yes	no	no	0	0	0	0	0	0	0
TRAPPC9	GRCh37	8	140742586	141468678	yes	no	yes	1	0	0	0	0	0	0
JRK	GRCh37	8	143738874	143763386	yes	no	no	0	0	0	0	0	0	0
SLURP1	GRCh37	8	143822362	143823829	yes	no	no	0	0	0	0	0	0	0
CYP11B1	GRCh37	8	143953772	143961262	yes	no	yes	0	0	1	0	0	0	0
CYP11B2	GRCh37	8	143991975	143999259	yes	no	yes	0	0	1	0	0	0	0
GPIHBP1	GRCh37	8	144295068	144299044	yes	no	no	0	0	0	0	0	0	0
MAFA	GRCh37	8	144501352	144512576	yes	no	no	0	0	0	0	0	0	0
FAM83H	GRCh37	8	144806103	144815971	yes	no	no	0	0	0	0	0	0	0
SCRIB	GRCh37	8	144873090	144897549	yes	no	no	0	0	0	0	0	0	0
PLEC	GRCh37	8	144989321	145050902	yes	no	no	0	0	0	0	0	0	0
SHARPIN	GRCh37	8	145153536	145163027	yes	no	no	0	0	0	0	0	0	0
HSF1	GRCh37	8	145515280	145538385	yes	no	no	0	0	0	0	0	0	0
SLC52A2	GRCh37	8	145577795	145584932	yes	no	yes	1	0	0	0	0	0	0
FBXL6	GRCh37	8	145579091	145583036	yes	no	no	0	0	0	0	0	0	0
SLC39A4	GRCh37	8	145635126	145642279	yes	no	no	0	0	0	0	0	0	0
FOXH1	GRCh37	8	145698795	145701718	yes	no	no	0	0	0	0	0	0	0
GPT	GRCh37	8	145728356	145732557	yes	no	no	0	0	0	0	0	0	0
RECQL4	GRCh37	8	145736667	145743229	yes	yes	yes	1	0	0	0	0	0	0
FOXD4	GRCh37	9	116237	118417	yes	no	no	0	0	0	0	0	0	0
DOCK8	GRCh37	9	214854	465259	yes	no	no	0	0	0	0	0	0	0
KANK1	GRCh37	9	470291	746105	yes	no	no	0	0	0	0	0	0	0
DMRT1	GRCh37	9	841690	969090	yes	no	no	0	0	0	0	0	0	0
DMRT2	GRCh37	9	1050354	1057552	yes	no	no	0	0	0	0	0	0	0
SMARCA2	GRCh37	9	2015342	2193624	yes	no	no	0	0	0	0	0	0	0
VLDLR	GRCh37	9	2621834	2660053	yes	no	no	0	0	0	0	0	0	0
KCNV2	GRCh37	9	2717502	2730037	yes	no	no	0	0	0	0	0	0	0
GLIS3	GRCh37	9	3824127	4348392	yes	no	no	0	0	0	0	0	0	0
SLC1A1	GRCh37	9	4490444	4587469	yes	no	no	0	0	0	0	0	0	0
JAK2	GRCh37	9	4985033	5128183	yes	yes	no	0	0	0	0	0	0	0
INSL6	GRCh37	9	5131979	5185668	yes	no	no	0	0	0	0	0	0	0
CD274	GRCh37	9	5450503	5470566	no	yes	no	0	0	0	0	0	0	0
PDCD1LG2	GRCh37	9	5510545	5571282	no	yes	no	0	0	0	0	0	0	0
GLDC	GRCh37	9	6532464	6645650	yes	no	yes	1	0	1	0	0	0	0
PTPRD	GRCh37	9	8314246	10612723	no	yes	no	0	0	0	0	0	0	0
TYRP1	GRCh37	9	12685439	12710290	yes	no	no	0	0	0	0	0	0	0
NFIB	GRCh37	9	14081842	14398982	no	yes	no	0	0	0	0	0	0	0
FREM1	GRCh37	9	14734664	14910993	yes	no	no	0	0	0	0	0	0	0
PSIP1	GRCh37	9	15464064	15511017	no	yes	no	0	0	0	0	0	0	0
BNC2	GRCh37	9	16409501	16870841	yes	no	no	0	0	0	0	0	0	0
SLC24A2	GRCh37	9	19507450	19786926	yes	no	no	0	0	0	0	0	0	0
MLLT3	GRCh37	9	20341663	20622542	yes	yes	no	0	0	0	0	0	0	0
KLHL9	GRCh37	9	21329670	21335379	yes	no	no	0	0	0	0	0	0	0
MTAP	GRCh37	9	21802542	21931646	yes	no	no	0	0	0	0	0	0	0
CDKN2A	GRCh37	9	21967751	21995300	yes	yes	yes	1	0	0	0	0	1	0
CDKN2B-AS1	GRCh37	9	21994777	22121096	yes	no	no	0	0	0	0	0	0	0
CDKN2B	GRCh37	9	22002902	22009362	yes	no	no	0	0	0	0	0	0	0
TEK	GRCh37	9	27109139	27230173	yes	no	no	0	0	0	0	0	0	0
C9orf72	GRCh37	9	27546544	27573864	yes	no	no	0	0	0	0	0	0	0
DDX58	GRCh37	9	32455300	32526322	yes	no	no	0	0	0	0	0	0	0
TOPORS	GRCh37	9	32540542	32552551	yes	no	no	0	0	0	0	0	0	0
TAF1L	GRCh37	9	32629452	32635667	yes	no	no	0	0	0	0	0	0	0
APTX	GRCh37	9	32972604	33025166	yes	no	no	0	0	0	0	0	0	0
B4GALT1	GRCh37	9	33104080	33167354	yes	no	no	0	0	0	0	0	0	0
AQP3	GRCh37	9	33441152	33447609	yes	no	no	0	0	0	0	0	0	0
DNAI1	GRCh37	9	34457412	34520982	yes	no	yes	0	0	1	0	0	0	0
SIGMAR1	GRCh37	9	34634719	34637806	yes	no	no	0	0	0	0	0	0	0
GALT	GRCh37	9	34638130	34651032	yes	no	yes	0	0	1	0	0	0	0
GALT	GRCh37	9	34646642	34657110	yes	no	yes	0	0	1	0	0	0	0
IL11RA	GRCh37	9	34650699	34661889	yes	no	no	0	0	0	0	0	0	0
FAM205A	GRCh37	9	34723052	34729464	yes	no	no	0	0	0	0	0	0	0
VCP	GRCh37	9	35056061	35073246	yes	no	no	0	0	0	0	0	0	0
FANCG	GRCh37	9	35073832	35080013	yes	yes	yes	1	0	0	0	0	0	0
PIGO	GRCh37	9	35088685	35096591	yes	no	no	0	0	0	0	0	0	0
RMRP	GRCh37	9	35657748	35658015	yes	no	yes	0	0	1	0	0	0	0
TPM2	GRCh37	9	35681989	35691017	yes	no	no	0	0	0	0	0	0	0
GBA2	GRCh37	9	35736863	35749983	yes	no	no	0	0	0	0	0	0	0
NPR2	GRCh37	9	35792151	35809729	yes	no	no	0	0	0	0	0	0	0
GNE	GRCh37	9	36214438	36277053	yes	no	yes	0	0	1	0	0	0	0
PAX5	GRCh37	9	36833272	37034103	yes	yes	no	0	0	0	0	0	0	0
GRHPR	GRCh37	9	37422663	37436987	yes	no	yes	0	0	1	0	0	0	0
FBXO10	GRCh37	9	37510889	37588871	yes	no	no	0	0	0	0	0	0	0
EXOSC3	GRCh37	9	37766975	37801434	yes	no	no	0	0	0	0	0	0	0
FXN	GRCh37	9	71650175	71715094	yes	no	yes	1	0	0	0	0	0	0
TJP2	GRCh37	9	71736209	71870124	yes	no	no	0	0	0	0	0	0	0
TRPM3	GRCh37	9	73143979	74061820	yes	no	no	0	0	0	0	0	0	0
TMC1	GRCh37	9	75136717	75451267	yes	no	yes	2	0	0	0	0	0	0
ALDH1A1	GRCh37	9	75515578	75695358	yes	no	no	0	0	0	0	0	0	0
TRPM6	GRCh37	9	77337411	77503010	yes	no	no	0	0	0	0	0	0	0
PCSK5	GRCh37	9	78505560	78977255	yes	no	no	0	0	0	0	0	0	0
GCNT1	GRCh37	9	79034752	79122332	yes	no	no	0	0	0	0	0	0	0
VPS13A	GRCh37	9	79792269	80036457	yes	no	yes	0	0	1	0	0	0	0
GNAQ	GRCh37	9	80331003	80646374	yes	yes	no	0	0	0	0	0	0	0
CEP78	GRCh37	9	80850978	80894606	no	no	yes	1	0	0	0	0	0	0
PSAT1	GRCh37	9	80912059	80945009	yes	no	yes	1	0	0	0	0	0	0
KIF27	GRCh37	9	86451613	86536342	yes	no	no	0	0	0	0	0	0	0
HNRNPK	GRCh37	9	86582998	86595569	no	no	yes	1	0	0	0	0	0	0
SLC28A3	GRCh37	9	86890372	86955672	yes	no	yes	0	1	0	0	0	0	0
NTRK2	GRCh37	9	87283466	87638505	yes	no	no	0	0	0	0	0	0	0
AGTPBP1	GRCh37	9	88161455	88356944	yes	no	no	0	0	0	0	0	0	0
GAS1	GRCh37	9	89559279	89562104	yes	no	no	0	0	0	0	0	0	0
SPATA31C1	GRCh37	9	90529408	90538572	yes	no	no	0	0	0	0	0	0	0
