chrom	start	end	gene	bp_overlap_v4.2.1	percent_overlap_v4.2.1	bp_flanking_plus_segdups_overlap_hifiasm	percent_flanking_plus_segdups_overlap_hifiasm	flanking_breaks_in_dip_bed
5	36192694	36242381	NADK2	49222	0.990641415	89687	1	0
5	36606457	36688436	SLC1A3	80896	0.9867893	121979	1	0
5	36876861	37066515	NIPBL	187179	0.986949919	229654	1	0
5	37106330	37249530	C5orf42	140123	0.97851257	183200	1	0
5	37288239	37371283	NUP155	77681	0.935419777	123044	1	0
5	37812779	37839788	GDNF	26513	0.981635751	67009	1	0
5	38475065	38608456	LIFR	132132	0.990561582	173391	1	0
5	38845960	38945698	OSMR	96918	0.971725922	139738	1	0
5	39284364	39424970	C9	137996	0.981437492	180606	1	0
5	40679600	40693837	PTGER4	14131	0.992554611	54237	1	0
5	40909354	40983041	C7	71061	0.964362778	113687	1	0
5	41142336	41261540	C6	117880	0.98889299	159204	1	0
5	41730167	41870621	OXCT1	139108	0.990416791	180454	1	0
5	42423879	42721979	GHR	294381	0.987524321	338100	1	0
5	43602794	43707507	NNT	103263	0.986152627	144713	1	0
5	44303646	44389808	FGF10	85624	0.993755948	126162	1	0
5	45259349	45696253	HCN1	427140	0.977651841	476904	1	0
5	50678921	50690564	ISL1	11506	0.988233273	51643	1	0
5	52285156	52390609	ITGA2	104036	0.986562734	145453	1	0
5	52391509	52405893	MOCS2	13988	0.97246941	54384	1	0
5	52776239	52782964	FST	6513	0.968475836	46725	1	0
5	52856463	52979168	NDUFS4	120510	0.982111568	162705	1	0
5	53751445	53752207	HSPB3	762	1	40762	1	0
5	55147207	55218678	IL31RA	69483	0.972184522	111471	1	0
5	55230923	55290821	IL6ST	58387	0.974773782	99898	1	0
5	56111401	56191979	MAP3K1	79074	0.981334856	120578	1	0
5	58264865	59817947	PDE4D	1530552	0.985493361	1593082	1	0
5	60169658	60240900	ERCC8	69779	0.979464361	111242	1	0
5	60240956	60448853	NDUFAF2	205218	0.987113811	247897	1	0
5	63256183	63258334	HTR1A	2151	1	42151	1	0
5	67511548	67597649	PIK3R1	83627	0.971266304	126101	1	0
5	68389473	68426896	SLC30A5	34868	0.931726478	77423	1	0
5	68530668	68573250	CDK7	41124	0.96576018	80219	0.971386016	1
5	68665120	68710628	RAD17	43570	0.957414081	85508	1	0
5	68710939	68740157	MARVELD2	26168	0.895612294	69218	1	0
5	68788119	68853931	OCLN	58728	0.892360056	709223	0.461345365	0
5	69345350	69374349	SMN2	18302	0.631125211	647626	0.438861392	0
5	70220768	70249769	SMN1	2194	0.075652564	647626	0.438861392	1
5	70264310	70320941	NAIP	0	0	1052381	0.549113805	0
5	70883115	70954531	MCCC2	68891	0.964643777	113923	1	0
5	71014990	71016875	CARTPT	1885	1	41885	1	0
5	73935848	74018472	HEXB	80974	0.980030015	122624	1	0
5	74017029	74063196	GFM2	45705	0.989992852	86167	1	0
5	74632154	74657929	HMGCR	25407	0.985722599	65775	1	0
5	75699074	76003957	IQGAP2	297845	0.976915735	344883	1	0
5	76114758	76131140	F2RL1	15682	0.957270175	56382	1	0
5	76325076	76361059	AGGF1	33501	0.931022983	75983	1	0
5	76506274	76725632	PDE8B	214612	0.978364135	259358	1	0
5	77296349	77590579	AP3B1	284064	0.965448799	334230	1	0
5	78073032	78281910	ARSB	202518	0.969551604	248878	1	0
5	78293438	78531861	DMGDH	228573	0.958686872	278405	0.99993535	1
5	79922047	79950802	DHFR	27360	0.951486698	68755	1	0
5	79950467	80172279	MSH3	214287	0.966074874	261812	1	0
5	82373317	82649606	XRCC4	272770	0.987263337	316289	1	0
5	82767284	82878122	VCAN	110166	0.993937097	150838	1	0
5	82933624	83017432	HAPLN1	78855	0.94090063	123808	1	0
5	86563705	86687748	RASA1	120540	0.971759793	164043	1	0
5	88013975	88199922	MEF2C	181281	0.974906828	225947	1	0
5	89825161	90460038	GPR98	623660	0.982332011	674877	1	0
5	92919043	92930321	NR2F1	10831	0.960365313	51278	1	0
5	94799599	94890711	TTC37	82432	0.904732637	131112	1	0
5	95726119	95769847	PCSK1	42807	0.97893798	83728	1	0
5	95860971	96115299	CAST	249796	0.982180491	294328	1	0
5	96096521	96143803	ERAP1	46227	0.977687069	87282	1	0
5	96211643	96255420	ERAP2	41807	0.9549992	83777	1	0
5	96427574	96478576	LIX1	43688	0.856593859	91002	1	0
5	100142639	100238970	ST8SIA4	94896	0.985103445	136331	1	0
5	106712590	107006596	EFNA5	287236	0.976973259	334006	1	0
5	109025067	109205326	MAN2A1	171572	0.951808231	220259	1	0
5	110073837	110100857	SLC25A46	26816	0.992450037	67020	1	0
5	110405760	110413722	TSLP	7859	0.987063552	47962	1	0
5	110427414	110466200	WDR36	38525	0.993270768	78786	1	0
5	110559351	110830584	CAMK4	266125	0.981167483	311233	1	0
5	112043195	112181936	APC	136227	0.981879906	178741	1	0
5	112357796	112824527	MCC	457478	0.980174876	506731	1	0
5	113696642	113832337	KCNN2	134533	0.991436678	175695	1	0
5	118373467	118584833	DMXL1	204315	0.966640803	251366	1	0
5	118788138	118972894	HSD17B4	182745	0.989115374	224756	1	0
5	121398890	121413980	LOX	14988	0.993240557	55090	1	0
5	121647049	121799914	SNCAIP	150656	0.985549341	192865	1	0
5	125877533	125931110	ALDH7A1	50252	0.937939788	93577	1	0
5	126112315	126172712	LMNB1	56685	0.938539994	100397	1	0
5	126626523	126801429	MEGF10	172324	0.985237785	214906	1	0
5	127593601	127994878	FBN2	390565	0.973305223	441277	1	0
5	129240165	129522327	CHSY3	275402	0.976042132	322162	1	0
5	130494720	130507428	HINT1	12423	0.977573182	52708	1	0
5	131142683	131347936	ACSL6	200022	0.97451438	245253	1	0
5	131396222	131398897	IL3	2675	1	42675	1	0
5	131409483	131411859	CSF2	2376	1	42376	1	0
5	131593364	131609147	PDLIM4	15714	0.995628208	55783	1	0
5	131630136	131679899	SLC22A4	48801	0.980668368	89763	1	0
5	131705444	131731306	SLC22A5	25587	0.989366638	65862	1	0
5	131817301	131826490	IRF1	8420	0.916312983	49189	1	0
5	131891711	131980313	RAD50	86653	0.978002754	128602	1	0
5	131991955	131996802	IL13	4847	1	44847	1	0
5	132009678	132018368	IL4	8527	0.981242808	48690	1	0
5	132196873	132202576	GDF9	5703	1	45703	1	0
5	132202252	132203723	UQCRQ	1471	1	41471	1	0
5	132211071	132299326	AFF4	85919	0.973531245	128255	1	0
5	133450402	133487556	TCF7	36812	0.990795069	77154	1	0
5	133541305	133706738	CDKL3	161666	0.977229452	205433	1	0
5	133706870	133727683	UBE2B	20048	0.963244126	60813	1	0
5	133936834	133984961	SAR1B	43667	0.907328527	88127	1	0
5	134303596	134347392	CATSPER3	43298	0.988629099	83796	1	0
5	134363425	134370503	PITX1	6941	0.98064425	47078	1	0
5	135257968	135290723	LECT2	32214	0.983483438	72755	1	0
5	135364584	135399507	TGFBI	34614	0.991151963	74923	1	0
5	135468534	135524435	SMAD5	54905	0.982182787	95901	1	0
5	136953189	137071779	KLHL3	114389	0.964575428	158590	1	0
5	137203480	137223540	MYOT	18530	0.923728814	60060	1	0
5	137450866	137475132	NME5	22973	0.946715569	64266	1	0
5	137890571	137911133	HSPA9	20354	0.989884253	60562	1	0
5	137946656	138270723	CTNNA1	311540	0.961344413	364067	1	0
5	138282409	138629246	SIL1	336366	0.969810026	386837	1	0
5	138609441	138667360	MATR3	56097	0.968542275	97919	1	0
5	138855119	138862520	TMEM173	7195	0.972165924	45447	0.958777241	1
5	139487362	139496321	PURA	8835	0.98615917	48959	1	0
5	140018325	140027370	NDUFA2	8943	0.988723051	49045	1	0
5	140050379	140053171	DND1	2771	0.99247851	42792	1	0
5	140052758	140071609	HARS	18851	1	58851	1	0
5	140071011	140078889	HARS2	7775	0.986925616	59702	1	0
5	140235595	140391929	PCDHA10	131718	0.842542249	197883	1	0
5	140261793	140391929	PCDHA13	127532	0.979990164	170136	1	0
5	140501581	140505201	PCDHB4	3620	1	43875	1	0
5	140894583	140998622	DIAPH1	101728	0.977787176	144039	1	0
5	141689992	141706020	SPRY4	15583	0.972236087	56028	1	0
5	142149949	142608576	ARHGAP26	450496	0.982270996	498627	1	0
5	142657496	142815077	NR3C1	154893	0.982942106	197581	1	0
5	145239296	145252531	GRXCR2	13235	1	53235	1	0
5	145718587	145720083	POU4F3	1496	1	41496	1	0
5	145967936	146464347	PPP2R2B	488140	0.983338403	536411	1	0
5	147204131	147211349	SPINK1	7218	1	47218	1	0
5	147250245	147261754	SCGB3A2	11509	1	51509	1	0
5	147405246	147516852	SPINK5	110647	0.991407272	151606	1	0
5	148206156	148208196	ADRB2	2040	1	42040	1	0
5	148303202	148442726	SH3TC2	138434	0.992187724	179524	1	0
5	149109861	149234585	PPARGC1B	121125	0.971144287	164724	1	0
5	149237519	149324356	PDE6A	84570	0.973893617	126837	1	0
5	149340300	149373018	SLC26A2	31744	0.970230454	72718	1	0
5	149432854	149492935	CSF1R	57285	0.953462825	100081	1	0
5	149493400	149535435	PDGFRB	41479	0.986772927	82035	1	0
5	149737202	149779871	TCOF1	41485	0.972251517	82669	1	0
5	149781200	149792492	CD74	10309	0.912947219	51292	1	0
5	149822753	149829319	RPS14	6543	0.996497106	46566	1	0
5	149865381	149937773	NDST1	70522	0.974168416	112392	1	0
5	149980642	150038782	SYNPO	57414	0.9875129	98140	1	0
5	150157508	150176296	SMIM3	18327	0.975463062	58788	1	0
5	150226085	150280298	IRGM	51450	0.949034364	77035	0.817668475	1
5	150591711	150650001	GM2A	57391	0.984577114	98290	1	0
5	150694539	150727151	SLC36A2	32066	0.983257697	72612	1	0
5	150816607	150871942	SLC36A1	53410	0.965211891	95335	1	0
5	151040657	151066726	SPARC	25716	0.986459013	66069	1	0
5	151202074	151304403	GLRA1	100359	0.98074837	142329	1	0
5	153854532	153857824	HAND1	3292	1	43292	1	0
5	155297354	156194799	SGCD	867487	0.966618567	923884	0.985534085	2
5	156569944	156682201	ITK	110306	0.982620237	152257	1	0
5	156822542	157002783	ADAM19	174854	0.970112239	220241	1	0
5	156887027	156901725	NIPAL4	14596	0.99306028	54698	1	0
5	158122928	158526769	EBF1	397371	0.983978843	443841	1	0
5	158741791	158757895	IL12B	16104	1	56104	1	0
5	159488808	159546430	PWWP2A	54894	0.952656971	97622	1	0
5	159895275	159914433	MIR146A	19053	0.994519261	59158	1	0
5	160974069	161129599	GABRA6	153508	0.986999293	195530	1	0
5	161274197	161326975	GABRA1	52430	0.993406344	92778	1	0
5	161494546	161582542	GABRG2	87350	0.992658757	127996	1	0
5	162887209	162918947	HMMR	31713	0.999212301	71738	1	0
5	167718656	167899308	WWC1	176768	0.9785001	220652	1	0
5	168088745	168728133	SLIT3	627749	0.981796656	679388	1	0
5	169532901	169536727	FOXI1	3826	1	43826	1	0
5	169801675	169816681	KCNMB1	14692	0.979075037	55006	1	0
5	170736288	170739138	TLX3	2621	0.919649123	42850	1	0
5	170814120	170838141	NPM1	21469	0.893759627	64021	1	0
5	171288553	171433877	FBXW11	141887	0.976349399	185324	1	0
5	171752185	171881527	SH3PXD2B	124972	0.966213604	169342	1	0
5	172659112	172662360	NKX2-5	3069	0.944889163	43248	1	0
5	174151536	174157896	MSX2	6235	0.980345912	44696	0.964106989	1
5	174867042	174871211	DRD1	4169	1	44169	1	0
5	175223313	175311023	CPLX2	86130	0.981986091	126146	0.882849844	0
5	175815748	175816772	HIGD2A	1024	1	41024	1	0
5	176047085	176057530	SNCB	10077	0.964767831	50445	1	0
5	176074388	176086058	TSPAN17	11568	0.99125964	51670	1	0
5	176332006	176449634	UIMC1	109157	0.927984834	157628	1	0
5	176513887	176525145	FGFR4	10330	0.917569728	51258	1	0
5	176560026	176727216	NSD1	161612	0.966636761	207190	1	0
5	176806236	176825849	SLC34A1	18635	0.950135114	59613	1	0
5	176829141	176836577	F12	7436	1	47436	1	0
5	176938578	176944470	DDX41	5520	0.936863544	45892	1	0
5	177027101	177037348	B4GALT7	10247	1	227951	0.605991567	0
5	177419236	177423243	PROP1	3836	0.957324682	83068	1	0
5	177576461	177580968	NHP2	4507	1	44507	1	0
5	178405328	178423207	GRM6	17319	0.968678338	57879	1	0
5	178537852	178772431	ADAMTS2	224850	0.958525699	274579	1	0
5	179220981	179223648	LTC4S	2667	1	42667	1	0
5	179224597	179233952	MGAT4B	9355	1	49355	1	0
5	179233388	179265078	SQSTM1	29335	0.925686336	71690	1	0
5	180028506	180076624	FLT4	37339	0.775988196	88118	1	0
5	180217541	180242652	MGAT1	23768	0.946517462	65111	1	0
6	391739	411447	IRF4	18553	0.941394358	48986	0.820426074	1
6	1390069	1395832	FOXF2	5656	0.981433281	45763	1	0
6	1610681	1614127	FOXC1	3446	1	43446	1	0
6	2948393	2972090	SERPINB6	23214	0.979617673	63697	1	0
6	3224495	3231964	TUBB2B	7122	0.953541304	47469	1	0
6	5261277	5771813	FARS2	501213	0.9817388	620836	1	0
6	6144318	6321246	F13A1	171350	0.968473051	216928	1	0
6	7541808	7586950	DSP	44824	0.992955562	85142	1	0
6	8013800	8064647	BLOC1S5	49903	0.9814345	90847	1	0
6	10393419	10419892	TFAP2A	25726	0.971782571	66473	1	0
6	10492456	10629601	GCNT2	132990	0.969703598	177145	1	0
6	10762956	10838764	MAK	73815	0.973709899	115808	1	0
6	10873456	10882174	GCM2	8500	0.974994265	48718	1	0
6	11712287	11807279	ADTRP	92716	0.976040088	134992	1	0
6	12290596	12297427	EDN1	6610	0.967647489	46831	1	0
6	15523032	15663289	DTNBP1	137843	0.982788738	180257	1	0
6	16299343	16761722	ATXN1	451094	0.975593615	502379	1	0
6	17600586	17611950	FAM8A1	11121	0.978616684	51364	1	0
6	18120718	18122851	NHLRC1	2133	1	42133	1	0
6	18128542	18155305	TPMT	26517	0.990808205	66763	1	0
6	18224099	18265054	DEK	40123	0.97968502	80955	1	0
6	19837617	19840915	ID4	3298	1	43298	1	0
6	20534688	21232635	CDKAL1	681296	0.976142888	737947	1	0
6	24495080	24537435	ALDH5A1	40995	0.96789045	82355	1	0
6	24544332	24646383	KIAA0319	98791	0.968055188	142051	1	0
6	25833294	25882514	SLC17A3	48723	0.989902479	89220	1	0
6	26031817	26032288	HIST1H3B	471	1	40471	1	0
6	26087509	26098571	HFE	10697	0.967004158	51062	1	0
6	26217165	26217711	HIST1H2AE	546	1	40546	1	0
6	27107076	27108418	HIST1H4I	1342	1	41342	1	0
6	28870779	28891766	TRIM27	20251	0.964930671	60987	1	0
6	29068386	29069658	OR2J1	1223	0.961477987	41272	1	0
6	29364416	29365448	OR12D2	1032	1	41032	1	0
6	29407083	29408731	OR10C1	1627	0.987257282	41648	1	0
6	29523406	29601753	GABBR1	76333	0.974293847	118347	1	0
6	29624758	29640149	MOG	14640	0.95120525	55391	1	0
6	29640169	29648887	ZFP57	8121	0.931520991	48718	1	0
6	29794744	29798902	HLA-G	4158	1	44158	1	0
6	29909037	29913661	HLA-A	4591	0.992863322	44624	1	0
6	30695486	30710510	FLOT1	14106	0.938897764	55024	1	0
6	31082867	31088223	CDSN	5221	0.974794623	45356	1	0
6	31110216	31126015	CCHCR1	15534	0.983226787	55799	1	0
6	31132119	31148508	POU5F1	16102	0.982488254	56389	1	0
6	31236526	31239907	HLA-C	3357	0.992901508	55319	1	0
6	31321649	31324965	HLA-B	3176	0.957780458	61239	1	0
6	31368479	31445283	HCP5	69843	0.9093667	129367	1	0
6	31371356	31383092	MICA	11549	0.984066121	51736	1	0
6	31462658	31478901	MICB	15988	0.98430093	56243	1	0
6	31497996	31510225	DDX39B	11642	0.951999346	52229	1	0
6	31514647	31526606	NFKBIL1	10744	0.898402876	51959	1	0
6	31539831	31542101	LTA	2270	1	42270	1	0
6	31543344	31546113	TNF	2769	1	42769	1	0
6	31556672	31560762	NCR3	3429	0.838386308	44090	1	0
6	31707725	31732622	MSH5	23568	0.946620075	64897	1	0
6	31825436	31830683	NEU1	5160	0.983419097	45247	1	0
6	31847536	31865464	EHMT2	17440	0.972780009	57928	1	0
6	31865562	31913449	C2	43370	0.905673774	87887	1	0
6	31895475	31919861	CFB	22050	0.904207332	64386	1	0
6	31895475	31919825	CFB	22014	0.904065708	64350	1	0
6	31926857	31937532	SKIV2L	10628	0.99559719	107047	1	0
6	31937587	31940069	DXO	2482	1	96317	1	0
6	31938868	31950598	STK19	11204	0.955157715	95036	1	0
6	31949801	31970458	C4A	20427	0.98886576	84103	1	0
6	31982539	32003195	C4B	20426	0.988865221	74887	1	0
6	32006042	32009447	CYP21A2	3379	0.99236417	81905	1	0
6	32008931	32083111	TNXB	72908	0.982852521	154803	1	0
6	32148745	32152101	AGER	3335	0.993742551	43356	1	0
6	32162620	32191844	NOTCH4	27912	0.955105393	69224	1	0
6	32361740	32374905	BTNL2	12427	0.943942271	53165	1	0
6	32407619	32412823	HLA-DRA	5125	0.98481937	45204	1	0
6	32546546	32557625	HLA-DRB1	0	0	13017	0.254840541	1
6	32595956	32614839	HLA-DQA1	17778	0.941481756	58883	1	0
6	32627244	32636160	HLA-DQB1	6174	0.692462988	48916	1	0
6	32781544	32806599	TAP2	24542	0.979525045	65055	1	0
6	32789610	32806557	TAP2	16466	0.971617395	56947	1	0
6	32808494	32812480	PSMB8	3958	0.992975414	43986	1	0
6	32812986	32821755	TAP1	8677	0.989508496	48769	1	0
6	32936437	32949282	BRD2	12335	0.960295835	52845	1	0
6	33043703	33054978	HLA-DPB1	11173	0.990953437	51275	1	0
6	33080228	33102442	HLA-DPB2	21575	0.971234357	62214	1	0
6	33130458	33160276	COL11A2	29656	0.99456704	69818	1	0
6	33244917	33252609	B3GALT4	7600	0.988039522	47692	1	0
6	33267471	33282164	TAPBP	12174	0.828557817	54693	1	0
6	33286335	33297046	DAXX	9073	0.847073102	50711	1	0
6	33387847	33421466	SYNGAP1	32098	0.954757726	73619	1	0
6	34204650	34214008	HMGA1	9358	1	49358	1	0
6	34385231	34393902	RPS10	7956	0.917541229	48671	1	0
6	34857042	35059179	ANKS1A	198412	0.981571904	242137	1	0
6	35265595	35289548	DEF6	23504	0.981254958	63953	1	0
6	35420138	35434880	FANCE	14249	0.966558133	54742	1	0
6	35465651	35480715	TULP1	14696	0.975570898	55064	1	0
6	35541362	35696360	FKBP5	145224	0.936941122	194998	1	0
6	35773070	35801651	LHFPL5	26682	0.933557258	56353	0.821699888	1
6	36210980	36276372	PNPLA1	63862	0.976602643	105392	1	0
6	36562145	36573377	SRSF3	10765	0.958422365	51232	1	0
6	36644305	36655116	CDKN1A	10297	0.952455832	50811	1	0
6	37137979	37143202	PIM1	5223	1	45223	1	0
6	38136227	38607924	BTBD9	462885	0.981318516	511697	1	0
6	38643701	38670917	GLO1	26780	0.983980012	67216	1	0
6	39016574	39055519	GLP1R	38567	0.990294004	78945	1	0
6	39297766	39693181	KIF6	391649	0.990475829	435415	1	0
6	39867354	39902290	MOCS1	34253	0.980449966	74936	1	0
6	40994772	41006928	UNC5CL	12156	1	52156	1	0
6	41126244	41130924	TREM2	4680	1	44680	1	0
6	41651716	41703997	TFEB	51273	0.980719573	92281	1	0
6	41902671	42018095	CCND3	108342	0.93864361	155424	1	0
6	42123144	42147794	GUCA1A	23906	0.969817444	64650	1	0
6	42152139	42162654	GUCA1B	9757	0.927912506	50515	1	0
6	42192669	42419789	TRERF1	221811	0.976624692	267120	1	0
6	42664340	42690312	PRPH2	25021	0.963383644	65972	1	0
6	42896938	42907025	CNPY3	9984	0.989788837	50087	1	0
6	42928496	42931618	GNMT	2993	0.958680333	43122	1	0
6	42931608	42946958	PEX6	14513	0.945472313	55350	1	0
6	43005355	43021683	CUL7	15236	0.933121019	56328	1	0
6	43044006	43129457	PTK7	81870	0.958092942	125451	1	0
6	43477440	43497323	POLR1C	19574	0.984459086	59883	1	0
6	43543887	43586701	POLH	40286	0.940953894	82814	1	0
6	43612783	43640336	RSPH9	26840	0.9741226	67553	1	0
6	43737921	43754224	VEGFA	16303	1	56303	1	0
6	44214824	44221620	HSP90AB1	6694	0.984991171	46796	1	0
6	44225903	44233500	NFKBIE	7597	1	47597	1	0
6	44246480	44265458	TCTE1	18078	0.952576668	58978	1	0
6	44267391	44281063	AARS2	13672	1	53672	1	0
6	45295894	45632086	RUNX2	332458	0.988893251	376192	1	0
6	45868045	46048132	CLIC5	175784	0.976105993	220087	1	0
6	46671938	46703430	PLA2G7	30973	0.983519624	71492	1	0
6	47445525	47594999	CD2AP	137052	0.916895246	189474	1	0
6	49398073	49430904	MUT	32709	0.996284	72831	1	0
6	49572871	49604552	RHAG	31217	0.985353998	71681	1	0
6	49660073	49681274	CRISP2	20428	0.963539456	61201	1	0
6	50786436	50815326	TFAP2B	28683	0.992834891	68890	1	0
6	51480098	51952423	PKHD1	452174	0.95733658	512325	1	0
6	52101479	52109335	IL17F	7483	0.952520367	47856	1	0
6	52285106	52387892	EFHC1	101992	0.992275213	142786	1	0
6	52614897	52628367	GSTA2	13212	0.980846325	53470	1	0
6	52761437	52774483	GSTA3	12636	0.968572743	53046	1	0
6	52866077	52926600	ICK	59657	0.98569139	100523	1	0
6	53362139	53481768	GCLC	117651	0.983465548	159629	1	0
6	54172657	54254950	TINAG	80451	0.977616565	122293	1	0
6	55618443	55740362	BMP5	121158	0.993758151	161919	1	0
6	56322785	56819426	DST	489373	0.985365687	536641	1	0
6	57053607	57087078	RAB23	33096	0.988796271	73471	1	0
6	64345725	64489229	PHF3	141440	0.985617126	183504	1	0
6	64429876	66417118	EYS	1940413	0.97643518	2024381	0.998588723	2
6	70385694	70507003	LMBRD1	120615	0.994279072	161309	1	0
6	70924764	71012786	COL9A1	86394	0.981504624	128022	1	0
6	71566382	71666741	B3GAT2	98873	0.985193157	140359	1	0
6	72596406	73112845	RIMS1	509058	0.985707896	556439	1	0
6	73331520	73908574	KCNQ5	566556	0.981807595	617054	1	0
6	74072400	74073894	KHDC3L	1494	1	41494	1	0
6	74171301	74218959	MTO1	44608	0.93600235	87658	1	0
6	74225473	74233520	EEF1A1	7917	0.983844911	48047	1	0
6	74303102	74363878	SLC17A5	47473	0.781114256	100776	1	0
6	74405508	74538040	CD109	129097	0.974081731	172532	1	0
6	76458909	76629254	MYO6	165270	0.97020752	210345	1	0
6	78171948	78173490	HTR1B	1542	1	41542	1	0
6	79645584	79787953	PHIP	141555	0.994282463	182369	1	0
6	80194708	80247175	LCA5	51817	0.98761126	92467	1	0
6	80624529	80657297	ELOVL4	32328	0.986572266	72768	1	0
6	80816364	81055987	BCKDHB	236850	0.988427655	279623	1	0
6	84569362	84677143	CYB5R4	106271	0.98599011	147781	1	0
6	86159809	86205500	NT5E	45558	0.997089142	85691	1	0
6	87862551	87973914	ZNF292	108744	0.976482315	151363	1	0
6	88180341	88222054	SLC35A1	41022	0.983434421	81713	1	0
6	88224096	88299721	RARS2	73223	0.968238017	115625	1	0
6	88849583	88876078	CNR1	26463	0.998792225	66495	1	0
6	89966927	90025018	GABRR2	55765	0.959959374	98091	1	0
6	90352218	90529442	MDN1	172882	0.975499932	217224	1	0
6	93949738	94129265	EPHA7	177837	0.990586374	219527	1	0
6	97337189	97345757	NDUFAF4	8544	0.99719888	48568	1	0
6	99990256	100016849	CCNC	26120	0.982213364	66593	1	0
6	100832891	100912805	SIM1	78587	0.983394649	119914	1	0
6	100956070	101329248	ASCC3	368775	0.988201341	413178	1	0
6	101846664	102517958	GRIK2	657343	0.97921775	711294	1	0
6	105175968	105307794	HACE1	120838	0.916647702	171826	1	0
6	106534195	106557814	PRDM1	23021	0.974681401	63619	1	0
6	107473761	107780768	PDSS2	282786	0.921106033	347007	1	0
6	107811162	107981357	SOBP	168001	0.987108904	210195	1	0
6	108188960	108279393	SEC63	59564	0.658653368	130433	1	0
6	108362613	108487058	OSTM1	121153	0.973546547	164445	1	0
6	108487262	108510013	NR2E1	22439	0.986286317	62751	1	0
6	108532426	108582464	SNX3	48498	0.96922339	90038	1	0
6	108881038	109005977	FOXO3	122864	0.983391895	164939	1	0
6	109783797	109804440	ZBTB24	20190	0.978055515	60643	1	0
6	110012499	110146631	FIG4	132127	0.985052038	174132	1	0
6	111877657	111927481	TRAF3IP2	48434	0.972101798	89824	1	0
